NumAtoms_sum,lipinskiHBD_mean,FractionCSP3_mean,tpsa.1,hallKierAlpha,NumHeteroatoms,CrippenClogP,NumRotatableBonds_sum,kappa3.1,CrippenClogP.1,NumHeterocycles_sum,NumHeteroatoms.1,NumAromaticHeterocycles,NumSaturatedHeterocycles.1,NumAromaticHeterocycles.1,NumAmideBonds_mean,NumSaturatedHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumSpiroAtoms.1,NumBridgeheadAtoms.1,hallKierAlpha.1,kappa3,tpsa
0.3571428571428571,0.07142857142857142,0.0833333335,0.24122877930476957,0.2294654498064274,0.17391304347826086,0.7818474652408761,0.1875,0.005615165490102493,0.6913112233531644,0.18181818181818182,0.17391304347826086,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32890047805587924,0.005688123665379509,0.16672594987873887
0.12244897959183672,0.10714285714285714,0.0,0.10625707356507678,0.4589308996128547,0.2608695652173913,0.6518244203160551,0.0,0.005582810122068115,0.6233341733226692,0.045454545454545456,0.08695652173913043,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.45415036940855413,0.0055932925067165825,0.24122877930476957
0.12755102040816324,0.10714285714285714,0.375,0.181018593371059,0.50386788353328,0.08695652173913043,0.6272090806499326,0.0625,0.005602017198031365,0.6162344373714908,0.045454545454545456,0.13043478260869565,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.4225988700601704,0.005562268018574992,0.12061438965238479
0.14285714285714282,0.10714285714285714,0.4,0.181018593371059,0.50386788353328,0.08695652173913043,0.6414560302103991,0.0625,0.005602017198031365,0.6162344373714908,0.045454545454545456,0.13043478260869565,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.4225988700601704,0.005574435684465001,0.12061438965238479
0.173469387755102,0.10714285714285714,0.4285714285,0.181018593371059,0.50386788353328,0.08695652173913043,0.669949929331332,0.0625,0.005602017198031365,0.6162344373714908,0.045454545454545456,0.13043478260869565,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.4225988700601704,0.00562574999881541,0.12061438965238479
0.14795918367346936,0.17857142857142855,0.0,0.25144704931285367,0.4159061277741496,0.17391304347826086,0.594139065712731,0.0625,0.0056208161980497206,0.6387132824226753,0.045454545454545456,0.17391304347826086,0.16666666666666666,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.39104737071178663,0.005600180687568937,0.22270008084074375
0.18367346938775508,0.14285714285714285,0.05,0.21587712206952306,0.4159061277741496,0.17391304347826086,0.594139065712731,0.125,0.005669215069197374,0.6643731305672119,0.045454545454545456,0.17391304347826086,0.16666666666666666,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.3661886136494237,0.005600180687568937,0.22270008084074375
0.19387755102040813,0.07142857142857142,0.0833335,0.08336297493936944,0.4417209908773727,0.08695652173913043,0.649735403359227,0.09375,0.005662604398502596,0.6922461680051715,0.09090909090909091,0.08695652173913043,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3920034767526468,0.005583465432234131,0.13083265966046886
0.19387755102040813,0.07142857142857142,0.0833335,0.08336297493936944,0.469448066062316,0.13043478260869565,0.6735984047506876,0.09375,0.005662604398502596,0.6922461680051715,0.09090909090909091,0.08695652173913043,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3920034767526468,0.005602716147902774,0.13083265966046886
0.15816326530612243,0.14285714285714285,0.0,0.21991915925626515,0.38053020426232537,0.13043478260869565,0.6555305993506517,0.0625,0.005604239003958189,0.5981417975041361,0.045454545454545456,0.17391304347826086,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.41877444589672996,0.005618026651383565,0.1975424413904608
0.16326530612244897,0.21428571428571427,0.0,0.21991915925626515,0.4101694915289889,0.13043478260869565,0.6449584205278786,0.0625,0.005604239003958189,0.5981417975041361,0.045454545454545456,0.17391304347826086,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.41877444589672996,0.005602074266893614,0.20475343573160873
0.16326530612244897,0.14285714285714285,0.0,0.21991915925626515,0.37192524989458436,0.21739130434782608,0.6568643563307806,0.09375,0.005604239003958189,0.5981417975041361,0.045454545454545456,0.17391304347826086,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.41877444589672996,0.005618935961584746,0.26011317704122877
0.2704081632653061,0.07142857142857142,0.9166665,0.10538399353274051,0.5507170795354257,0.043478260869565216,0.7280224094546278,0.0625,0.005600202084741145,0.6746757823770237,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50386788353328,0.00569380481265318,0.03890056588520614
0.30102040816326525,0.3214285714285714,0.5277777779999999,0.4512206952303961,0.4589308996128547,0.3913043478260869,0.5333347941843521,0.125,0.005628341607951872,0.5373302217206634,0.2272727272727273,0.3913043478260869,0.16666666666666666,0.125,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.0,0.38148631030318547,0.005649620079433159,0.40349232012934516
0.1530612244897959,0.03571428571428571,0.0833335,0.08711398544866612,0.4245110821418906,0.21739130434782608,0.6139774225475051,0.0,0.005586659124174681,0.6325930470795762,0.09090909090909091,0.08695652173913043,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.45415036940855413,0.005579555457356511,0.20449474535165724
0.16326530612244897,0.14285714285714285,0.1666665,0.16750202101859335,0.4101694915289889,0.13043478260869565,0.6494651459207561,0.03125,0.005609001681188831,0.6343175817072235,0.045454545454545456,0.13043478260869565,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.44745762712253334,0.005602074266893614,0.18603071948261923
0.3061224489795918,0.10714285714285714,0.535714143,0.234341147938561,0.3967840069569473,0.21739130434782608,0.625288061560262,0.125,0.005659901254495791,0.6720681633085354,0.13636363636363635,0.2608695652173913,0.3333333333333333,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.16666666666666666,0.4551064754494143,0.005579379592213082,0.225125303152789
0.5408163265306122,0.14285714285714285,0.9,0.13083265966046886,0.4971751412472593,0.08695652173913043,0.7588208010576561,0.09375,0.0056047922740691345,0.7414257175517598,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.5468926553719852,0.00564921929847093,0.13083265966046886
0.21428571428571425,0.25,0.25,0.21251414713015357,0.38148631030318547,0.3913043478260869,0.5373302217206634,0.0625,0.005603956064209175,0.6032766888350809,0.18181818181818182,0.21739130434782608,0.3333333333333333,0.0,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.47422859626661656,0.005628341600450085,0.4512206952303961
0.2755102040816326,0.14285714285714285,0.0666666665,0.3618431689571544,0.2973489787074955,0.21739130434782608,0.7508409023676743,0.21875,0.005658010538087228,0.6381727675457338,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32794437201501914,0.005705512101467672,0.2110266774454325
0.16326530612244897,0.17857142857142855,0.2916666665,0.293322554567502,0.42833550630533107,0.17391304347826086,0.5870729293349841,0.0,0.005601753677802543,0.5856997293773488,0.09090909090909091,0.21739130434782608,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.42164276401931033,0.005588568058114944,0.17739692805173807
0.30102040816326525,0.10714285714285714,0.05,0.08336297493936944,0.27344632768599264,0.13043478260869565,0.761486854166895,0.125,0.005605630878116515,0.6879293532447327,0.09090909090909091,0.08695652173913043,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3920034767526468,0.005680721080643925,0.1962489894907033
0.1887755102040816,0.03571428571428571,0.1875,0.12061438965238479,0.37766188613974505,0.2608695652173913,0.5720509983090649,0.03125,0.005613363145811853,0.6805374470898022,0.09090909090909091,0.2608695652173913,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402520643202108,0.005581956150689352,0.1999029911075182
0.1887755102040816,0.03571428571428571,0.1875,0.1999029911075182,0.4159061277741496,0.17391304347826086,0.6703772282543196,0.03125,0.005581956142017073,0.5720509983090649,0.09090909090909091,0.2608695652173913,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.37766188613974505,0.005606613529354559,0.12061438965238479
0.1887755102040816,0.03571428571428571,0.1875,0.12061438965238479,0.37766188613974505,0.2608695652173913,0.5720509983090649,0.03125,0.005616072461501789,0.6703772282543196,0.09090909090909091,0.17391304347826086,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159061277741496,0.005581956150689352,0.1999029911075182
0.1887755102040816,0.03571428571428571,0.1875,0.12061438965238479,0.37766188613974505,0.2608695652173913,0.5720509983090649,0.03125,0.005606613505838319,0.6703772282543196,0.09090909090909091,0.17391304347826086,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159061277741496,0.005581956150689352,0.1999029911075182
0.1887755102040816,0.03571428571428571,0.1875,0.12061438965238479,0.37766188613974505,0.2608695652173913,0.5720509983090649,0.03125,0.0056052098735595475,0.6652971188365783,0.09090909090909091,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225988700601704,0.005581956150689352,0.1999029911075182
0.1887755102040816,0.03571428571428571,0.1875,0.12061438965238479,0.37766188613974505,0.2608695652173913,0.5720509983090649,0.03125,0.0055953296473182845,0.6652971188365783,0.09090909090909091,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225988700601704,0.005581956150689352,0.1999029911075182
0.1887755102040816,0.03571428571428571,0.1875,0.12061438965238479,0.37766188613974505,0.2608695652173913,0.5720509983090649,0.03125,0.005603872586874424,0.660217009418837,0.09090909090909091,0.08695652173913043,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292916123461912,0.005581956150689352,0.1999029911075182
0.14795918367346936,0.10714285714285714,0.5,0.07780113177041229,0.4034767492429681,0.17391304347826086,0.6571346137692513,0.03125,0.0055861017041388735,0.5796656842443566,0.045454545454545456,0.08695652173913043,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468926553719852,0.005600409631102634,0.2049151172190784
0.2346938775510204,0.21428571428571427,0.125,0.3618755052546483,0.3489787049139417,0.30434782608695654,0.6156537490915333,0.1875,0.005663486204331888,0.5550941701087969,0.0,0.30434782608695654,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.3489787049139417,0.005663486223645,0.33791430881164103
0.28061224489795916,0.07142857142857142,0.0666665,0.15951495553759093,0.3671447196902838,0.08695652173913043,0.7063141633158396,0.15625,0.005660305074107491,0.7464232888869411,0.09090909090909091,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33559322034190003,0.005655776796444455,0.08336297493936944
0.29081632653061223,0.07142857142857142,0.1499998335,0.15951495553759093,0.3920034767526468,0.08695652173913043,0.6922461680051715,0.1875,0.005660305074107491,0.7464232888869411,0.09090909090909091,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33559322034190003,0.005662604386478455,0.08336297493936944
0.2704081632653061,0.07142857142857142,0.0666665,0.15951495553759093,0.3537592351182422,0.17391304347826086,0.7152618758057506,0.15625,0.005660305074107491,0.7464232888869411,0.09090909090909091,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33559322034190003,0.005652159808337147,0.16329830234438156
0.3061224489795918,0.07142857142857142,0.1820511155,0.15951495553759093,0.3920034767526468,0.08695652173913043,0.7064931175656379,0.21875,0.005660305074107491,0.7464232888869411,0.09090909090909091,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33559322034190003,0.005703835406420673,0.08336297493936944
0.260204081632653,0.03571428571428571,0.107143,0.1504607922392886,0.3537592351182422,0.17391304347826086,0.7152618758057506,0.15625,0.005653926426775905,0.7205392001110247,0.09090909090909091,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36045197740426305,0.005652159808337147,0.16329830234438156
0.19387755102040813,0.39285714285714285,0.0,0.35647534357316085,0.3575836592816827,0.34782608695652173,0.5802427203967672,0.03125,0.005617228215576224,0.49884410163140536,0.045454545454545456,0.2608695652173913,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.44554541504081313,0.005627150897623801,0.3929506871463217
0.2551020408163265,0.14285714285714285,0.09090904550000001,0.19812449474535165,0.3537592351182422,0.17391304347826086,0.6890512868271411,0.125,0.005653690519508674,0.6890512868271411,0.09090909090909091,0.17391304347826086,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3537592351182422,0.00565369054180122,0.19812449474535165
0.24999999999999994,0.17857142857142855,0.0,0.16223120452708165,0.3920034767526468,0.08695652173913043,0.6828382874443507,0.03125,0.005619075570590382,0.724085415959067,0.09090909090909091,0.17391304347826086,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2916123424623348,0.00558268295006807,0.16827809215844786
0.20918367346938774,0.03571428571428571,0.1875,0.12061438965238479,0.37766188613974505,0.2608695652173913,0.5720509983090649,0.0625,0.005677300612547745,0.6748109110962591,0.09090909090909091,0.08695652173913043,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4044328552838282,0.005581956150689352,0.1999029911075182
0.38775510204081626,0.0,0.0,0.30771220695230395,0.06883963494192824,0.08695652173913043,0.9583401810724839,0.09375,0.005608213567893954,0.6524934900826477,0.09090909090909091,0.17391304347826086,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284919600176314,0.005698814294906948,0.03188358932902182
0.26530612244897955,0.0,0.0,0.0,0.22755323772470715,0.34782608695652173,0.6928524211779572,0.0625,0.005582816772588729,0.77705587389934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556714471999624,0.00562609113636585,0.3893936944219887
0.14285714285714282,0.07142857142857142,0.0625,0.10625707356507678,0.4292916123461912,0.08695652173913043,0.6576203467329893,0.0625,0.005582810122068115,0.6233341733226692,0.045454545454545456,0.08695652173913043,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.45415036940855413,0.005636203183156027,0.12061438965238479
0.14285714285714282,0.07142857142857142,0.0625,0.12061438965238479,0.45415036940855413,0.08695652173913043,0.6233341733226692,0.0625,0.00567352168032637,0.6814833481244499,0.045454545454545456,0.13043478260869565,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4570186875311345,0.0055828101197803355,0.10625707356507678
0.173469387755102,0.07142857142857142,0.0416666665,0.10625707356507678,0.37957409822146526,0.08695652173913043,0.6997366816038684,0.0625,0.005582810122068115,0.6233341733226692,0.045454545454545456,0.08695652173913043,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.45415036940855413,0.005620113948402799,0.12061438965238479
0.173469387755102,0.07142857142857142,0.0416665,0.12061438965238479,0.45415036940855413,0.08695652173913043,0.6233341733226692,0.0625,0.005627932095494526,0.6997366816038684,0.045454545454545456,0.08695652173913043,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37957409822146526,0.0055828101197803355,0.10625707356507678
0.12755102040816324,0.03571428571428571,0.5,0.0,0.5841807909655297,0.08695652173913043,0.621431414870733,0.0,0.00561748247828035,0.7357210943234982,0.045454545454545456,0.2608695652173913,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5927857453332707,0.0055984599826219665,0.03890056588520614
0.1377551020408163,0.03571428571428571,0.5,0.0,0.5507170795354257,0.043478260869565216,0.6373948643782436,0.0,0.00561748247828035,0.7357210943234982,0.045454545454545456,0.2608695652173913,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5927857453332707,0.005587328805104867,0.03890056588520614
0.1530612244897959,0.14285714285714285,0.0,0.16827809215844786,0.34228596262792077,0.08695652173913043,0.7094403844959881,0.0,0.005980819679347203,0.5800126363613123,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249022164322026,0.005592252868284681,0.11039611964430072
0.09693877551020408,0.10714285714285714,0.25,0.12061438965238479,0.45319426336769403,0.17391304347826086,0.5450873406302842,0.0,0.005696569937383944,0.5988393538655944,0.045454545454545456,0.08695652173913043,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.4617992177354351,0.005586410640560153,0.18819725141471302
0.13265306122448978,0.14285714285714285,0.25,0.18819725141471302,0.4589308996128547,0.2608695652173913,0.6518244203160551,0.0,0.005586410660724531,0.5450873406302842,0.045454545454545456,0.17391304347826086,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.45319426336769403,0.0055932925067165825,0.24122877930476957
0.13265306122448978,0.14285714285714285,0.25,0.18819725141471302,0.4971751412472593,0.17391304347826086,0.6974614061421481,0.0,0.005586410660724531,0.5450873406302842,0.045454545454545456,0.17391304347826086,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.45319426336769403,0.005603359273516963,0.13083265966046886
0.14795918367346936,0.17857142857142855,0.25,0.25144704931285367,0.45319426336769403,0.17391304347826086,0.5450873406302842,0.03125,0.0056100038880433235,0.6387132824226753,0.045454545454545456,0.17391304347826086,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.39104737071178663,0.005586410640560153,0.18819725141471302
0.14285714285714282,0.14285714285714285,0.25,0.18603071948261923,0.45319426336769403,0.17391304347826086,0.5450873406302842,0.03125,0.005621596703149015,0.6733281473122168,0.045454545454545456,0.17391304347826086,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.43789656671393223,0.005586410640560153,0.18819725141471302
0.12244897959183672,0.14285714285714285,0.25,0.18819725141471302,0.42833550630533107,0.17391304347826086,0.599116915559159,0.0625,0.005586410660724531,0.5450873406302842,0.045454545454545456,0.17391304347826086,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.45319426336769403,0.005784356809492691,0.24122877930476957
0.16326530612244897,0.21428571428571427,0.25,0.18819725141471302,0.34037375054620056,0.2608695652173913,0.6276911614861238,0.0625,0.005586410660724531,0.5450873406302842,0.045454545454545456,0.17391304347826086,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.45319426336769403,0.005619517471561957,0.37206143896523847
0.1530612244897959,0.14285714285714285,0.25,0.24122877930476957,0.45319426336769403,0.17391304347826086,0.5450873406302842,0.0625,0.005640191611990759,0.6969208912652065,0.045454545454545456,0.2608695652173913,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.43407214255049176,0.005586410640560153,0.18819725141471302
0.13265306122448978,0.14285714285714285,0.25,0.18819725141471302,0.4034767492429681,0.17391304347826086,0.6104458152096504,0.0,0.005586410660724531,0.5450873406302842,0.045454545454545456,0.17391304347826086,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.45319426336769403,0.005583617027872101,0.24122877930476957
0.15816326530612243,0.10714285714285714,0.25,0.181018593371059,0.4790091264709171,0.08695652173913043,0.6617691636262705,0.125,0.005602017198031365,0.6162344373714908,0.045454545454545456,0.13043478260869565,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.4225988700601704,0.005812555016897319,0.12061438965238479
0.1530612244897959,0.10714285714285714,0.0,0.181018593371059,0.37192524989458436,0.21739130434782608,0.6568643563307806,0.09375,0.005602017198031365,0.6162344373714908,0.045454545454545456,0.13043478260869565,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.4225988700601704,0.005618935961584746,0.26011317704122877
0.16836734693877548,0.10714285714285714,0.0,0.39961196443007274,0.4570186875311345,0.13043478260869565,0.6621928104217112,0.125,0.005654574772729551,0.6535117032427241,0.0,0.34782608695652173,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.31455888744297755,0.00561418451309311,0.1393371059013743
