NumAtoms_mean,NumRotatableBonds_sum,NumHBD_mean,hallKierAlpha,Phi,CrippenClogP,chi4v.1,tpsa_mean,kappa3,FractionCSP3_mean,NumAliphaticHeterocycles,NumHeteroatoms,NumSpiroAtoms,NumHeterocycles.1,NumAromaticRings_mean,NumBridgeheadAtoms,NumBridgeheadAtoms.1,NumAmideBonds_mean,NumAromaticHeterocycles_sum,NumSaturatedHeterocycles_mean,NumSpiroAtoms.1,hallKierAlpha.1,kappa3.1,NumAliphaticHeterocycles.1,NumHeteroatoms.1,NumHeterocycles,CrippenClogP.1,Phi.1,chi4v
0.173469387755102,0.0625,0.13636363636363635,0.3394176445053405,0.0221457227106461,0.533747484597152,0.014784669745763122,0.26790622473726755,0.005586936453225281,0.0833333335,0.0,0.34782608695652173,0.0,0.0,0.16666666666666666,0.0,0.0,0.0625,0.16666666666666666,0.0,0.0,0.4101694915289889,0.005592550155334827,0.0,0.13043478260869565,0.18181818181818182,0.6494651459207561,0.02215852239723567,0.023830736780354227
0.16326530612244897,0.0,0.0,0.43024771838705134,0.021766720727962804,0.7169564629875134,0.03183765542632585,0.05519805982215036,0.0055711286702601875,0.0833333335,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.5526292916171459,0.00560982262145346,0.0,0.2608695652173913,0.0,0.7015517889946788,0.02317073637047538,0.04942119677944904
0.2040816326530612,0.0,0.0,0.260060843113951,0.02363398445805824,0.6126487785459419,0.04942120394036437,0.15385610347615197,0.0056441947653441535,0.0833335,0.0,0.17391304347826086,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.43024771838705134,0.005571128668823675,0.0,0.0,0.0,0.7169564629875134,0.021766720735204827,0.025114258271650945
0.2346938775510204,0.125,0.09090909090909091,0.3671447196902838,0.0230334259982231,0.7063141633158396,0.03834437482660547,0.1622958771220695,0.005655776796444455,0.0,0.0,0.08695652173913043,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.32890047805587924,0.005615165490102493,0.0,0.17391304347826086,0.18181818181818182,0.6913112233531644,0.022758024564907678,0.025297515921281516
0.3571428571428571,0.1875,0.09090909090909091,0.2294654498064274,0.02440810280872393,0.7818474652408761,0.03834437482660547,0.20397736459175422,0.005688123665379509,0.0833333335,0.0,0.17391304347826086,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.32890047805587924,0.005615165490102493,0.0,0.17391304347826086,0.36363636363636365,0.6913112233531644,0.022758024564907678,0.10728639570424958
0.12244897959183672,0.0,0.13636363636363635,0.4589308996128547,0.022596496978676574,0.6518244203160551,0.008513266607088529,0.17374292643492317,0.0055932925067165825,0.0,0.0,0.2608695652173913,0.0,0.09090909090909091,0.05555555555555555,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.45415036940855413,0.005582810122068115,0.0,0.08695652173913043,0.0,0.6233341733226692,0.02164484226292486,0.021979334508737722
0.12755102040816324,0.0625,0.09090909090909091,0.50386788353328,0.02136045370286455,0.6272090806499326,0.011660342059282515,0.1508164915117219,0.005562268018574992,0.375,0.0,0.08695652173913043,0.0,0.09090909090909091,0.05555555555555555,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.4225988700601704,0.005602017198031365,0.0,0.13043478260869565,0.0,0.6162344373714908,0.02204969486076823,0.007460994000082523
0.14285714285714282,0.0625,0.09090909090909091,0.50386788353328,0.02169782358815662,0.6414560302103991,0.011660342059282515,0.1508164915117219,0.005574435684465001,0.4,0.0,0.08695652173913043,0.0,0.09090909090909091,0.05555555555555555,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.4225988700601704,0.005602017198031365,0.0,0.13043478260869565,0.0,0.6162344373714908,0.02204969486076823,0.014800705361906015
0.173469387755102,0.0625,0.09090909090909091,0.50386788353328,0.02256816438194313,0.669949929331332,0.011660342059282515,0.1508164915117219,0.00562574999881541,0.4285714285,0.0,0.08695652173913043,0.0,0.09090909090909091,0.05555555555555555,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.4225988700601704,0.005602017198031365,0.0,0.13043478260869565,0.0,0.6162344373714908,0.02204969486076823,0.030485603500997258
0.14795918367346936,0.0625,0.18181818181818182,0.4159061277741496,0.022011843896851492,0.594139065712731,0.016233704680669165,0.2370735650767987,0.005600180687568937,0.0,0.0,0.17391304347826086,0.0,0.0,0.1111111111111111,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.39104737071178663,0.0056208161980497206,0.0,0.17391304347826086,0.09090909090909091,0.6387132824226753,0.02223776062414652,0.009630688837687291
0.18367346938775508,0.125,0.13636363636363635,0.4159061277741496,0.022011843896851492,0.594139065712731,0.02180799158308272,0.21928860145513338,0.005600180687568937,0.05,0.0,0.17391304347826086,0.0,0.0,0.1111111111111111,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.3661886136494237,0.005669215069197374,0.0,0.17391304347826086,0.09090909090909091,0.6643731305672119,0.02339800161212652,0.009630688837687291
0.19387755102040813,0.09375,0.09090909090909091,0.4417209908773727,0.021756233211917168,0.649735403359227,0.03134502059546451,0.10709781729991917,0.005583465432234131,0.0833335,0.0,0.08695652173913043,0.0,0.18181818181818182,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3920034767526468,0.005662604398502596,0.0,0.08695652173913043,0.0,0.6922461680051715,0.023190573889470774,0.011137383123936593
0.19387755102040813,0.09375,0.09090909090909091,0.469448066062316,0.022086377485502403,0.6735984047506876,0.03134502059546451,0.10709781729991917,0.005602716147902774,0.0833335,0.0,0.13043478260869565,0.0,0.18181818181818182,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3920034767526468,0.005662604398502596,0.0,0.08695652173913043,0.0,0.6922461680051715,0.023190573889470774,0.013974089551653364
0.15816326530612243,0.0625,0.13636363636363635,0.38053020426232537,0.022403575975885635,0.6555305993506517,0.013251578766944981,0.208730800323363,0.005618026651383565,0.0,0.0,0.13043478260869565,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.41877444589672996,0.005604239003958189,0.0,0.17391304347826086,0.0,0.5981417975041361,0.022467793929130488,0.015526772071929202
0.16326530612244897,0.0625,0.18181818181818182,0.4101694915289889,0.02215852245114853,0.6449584205278786,0.013251578766944981,0.21233629749393695,0.005602074266893614,0.0,0.0,0.13043478260869565,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.41877444589672996,0.005604239003958189,0.0,0.17391304347826086,0.0,0.5981417975041361,0.022467793929130488,0.014134258941953278
0.16326530612244897,0.09375,0.13636363636363635,0.37192524989458436,0.0225334876552245,0.6568643563307806,0.013251578766944981,0.24001616814874693,0.005618935961584746,0.0,0.0,0.21739130434782608,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.41877444589672996,0.005604239003958189,0.0,0.17391304347826086,0.0,0.5981417975041361,0.022467793929130488,0.0163938254128883
0.2704081632653061,0.0625,0.09090909090909091,0.5507170795354257,0.0238287742986916,0.7280224094546278,0.023942554269829774,0.07214227970897333,0.00569380481265318,0.9166665,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50386788353328,0.005600202084741145,0.0,0.08695652173913043,0.0,0.6746757823770237,0.022408929131150977,0.06487391753234877
0.30102040816326525,0.125,0.36363636363636365,0.4589308996128547,0.02385320247128317,0.5333347941843521,0.04893121209717778,0.4273565076798706,0.005649620079433159,0.5277777779999999,0.1111111111111111,0.3913043478260869,0.0,0.2727272727272727,0.16666666666666666,0.0,0.0,0.0,0.25,0.125,0.0,0.38148631030318547,0.005628341607951872,0.1111111111111111,0.3913043478260869,0.18181818181818182,0.5373302217206634,0.02315977516154522,0.04697089508201065
0.1530612244897959,0.0,0.045454545454545456,0.4245110821418906,0.021901469705801504,0.6139774225475051,0.011008111434215602,0.14580436540016167,0.005579555457356511,0.0833335,0.1111111111111111,0.21739130434782608,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0625,0.08333333333333333,0.0,0.0,0.45415036940855413,0.005586659124174681,0.0,0.08695652173913043,0.09090909090909091,0.6325930470795762,0.021820454155314157,0.05178706913920333
0.16326530612244897,0.03125,0.13636363636363635,0.4101694915289889,0.02215852245114853,0.6494651459207561,0.017015057677948264,0.1767663702506063,0.005602074266893614,0.1666665,0.0,0.13043478260869565,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.44745762712253334,0.005609001681188831,0.0,0.13043478260869565,0.0,0.6343175817072235,0.021967157488606046,0.013644302203064522
0.3061224489795918,0.125,0.09090909090909091,0.3967840069569473,0.022036504025908323,0.625288061560262,0.09381058855114643,0.22973322554567502,0.005579379592213082,0.535714143,0.0,0.21739130434782608,0.0,0.09090909090909091,0.1111111111111111,0.0,0.16666666666666666,0.125,0.16666666666666666,0.0625,0.0,0.4551064754494143,0.005659901254495791,0.1111111111111111,0.2608695652173913,0.18181818181818182,0.6720681633085354,0.023824915835666427,0.025530288928464658
0.5408163265306122,0.09375,0.18181818181818182,0.4971751412472593,0.02398541437262747,0.7588208010576561,0.20031874499126306,0.13083265966046886,0.00564921929847093,0.9,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.5468926553719852,0.0056047922740691345,0.0,0.08695652173913043,0.0,0.7414257175517598,0.02285724032331971,0.13230282078269806
0.21428571428571425,0.0625,0.2727272727272727,0.38148631030318547,0.023159775014290687,0.5373302217206634,0.013710690574649754,0.33186742118027485,0.005628341600450085,0.25,0.1111111111111111,0.3913043478260869,0.0,0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.25,0.0625,0.0,0.47422859626661656,0.005603956064209175,0.0,0.21739130434782608,0.2727272727272727,0.6032766888350809,0.022113275827118,0.04893120807622217
0.2755102040816326,0.21875,0.18181818181818182,0.2973489787074955,0.024185822924774145,0.7508409023676743,0.022544842993017872,0.2864349232012935,0.005705512101467672,0.0666666665,0.0,0.21739130434782608,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.32794437201501914,0.005658010538087228,0.0,0.2608695652173913,0.0,0.6381727675457338,0.023063153657838138,0.03774127883332813
0.16326530612244897,0.0,0.13636363636363635,0.42833550630533107,0.022053390792609602,0.5870729293349841,0.011835140680027424,0.23535974130962004,0.005588568058114944,0.2916666665,0.0,0.17391304347826086,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.42164276401931033,0.005601753677802543,0.0,0.21739130434782608,0.09090909090909091,0.5856997293773488,0.021836549156123222,0.015181326173439062
0.30102040816326525,0.125,0.13636363636363635,0.27344632768599264,0.023867878904007725,0.761486854166895,0.02323454982793433,0.13980598221503637,0.005680721080643925,0.05,0.0,0.13043478260869565,0.0,0.18181818181818182,0.2777777777777778,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3920034767526468,0.005605630878116515,0.0,0.08695652173913043,0.0,0.6879293532447327,0.022353649940790962,0.06515507673142713
0.1887755102040816,0.03125,0.045454545454545456,0.37766188613974505,0.02217722360450686,0.5720509983090649,0.01645646110340961,0.1602586903799515,0.005581956150689352,0.1875,0.0,0.2608695652173913,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.402520643202108,0.005613363145811853,0.0,0.2608695652173913,0.18181818181818182,0.6805374470898022,0.02267574951502645,0.03323342139644023
0.1887755102040816,0.03125,0.045454545454545456,0.4159061277741496,0.022374332889092425,0.6703772282543196,0.033233423994248626,0.1602586903799515,0.005606613529354559,0.1875,0.0,0.17391304347826086,0.0,0.18181818181818182,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.37766188613974505,0.005581956142017073,0.0,0.2608695652173913,0.0,0.5720509983090649,0.022177223722793286,0.01586087740727906
0.1887755102040816,0.03125,0.045454545454545456,0.37766188613974505,0.02217722360450686,0.5720509983090649,0.014940538249658169,0.1602586903799515,0.005581956150689352,0.1875,0.0,0.2608695652173913,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4159061277741496,0.005616072461501789,0.0,0.17391304347826086,0.18181818181818182,0.6703772282543196,0.022374333167508097,0.03323342139644023
0.1887755102040816,0.03125,0.045454545454545456,0.37766188613974505,0.02217722360450686,0.5720509983090649,0.015111790297198509,0.1602586903799515,0.005581956150689352,0.1875,0.0,0.2608695652173913,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4159061277741496,0.005606613505838319,0.0,0.17391304347826086,0.18181818181818182,0.6703772282543196,0.022374333167508097,0.03323342139644023
0.1887755102040816,0.03125,0.045454545454545456,0.37766188613974505,0.02217722360450686,0.5720509983090649,0.014039686066059534,0.1602586903799515,0.005581956150689352,0.1875,0.0,0.2608695652173913,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4225988700601704,0.0056052098735595475,0.0,0.13043478260869565,0.18181818181818182,0.6652971188365783,0.02222847232325966,0.03323342139644023
0.1887755102040816,0.03125,0.045454545454545456,0.37766188613974505,0.02217722360450686,0.5720509983090649,0.014336513912607493,0.1602586903799515,0.005581956150689352,0.1875,0.0,0.2608695652173913,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4225988700601704,0.0055953296473182845,0.0,0.13043478260869565,0.18181818181818182,0.6652971188365783,0.02222847232325966,0.03323342139644023
0.1887755102040816,0.03125,0.045454545454545456,0.37766188613974505,0.02217722360450686,0.5720509983090649,0.013118480618401557,0.1602586903799515,0.005581956150689352,0.1875,0.0,0.2608695652173913,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4292916123461912,0.005603872586874424,0.0,0.08695652173913043,0.18181818181818182,0.660217009418837,0.022088273938799915,0.03323342139644023
0.14795918367346936,0.03125,0.13636363636363635,0.4034767492429681,0.022121763880895345,0.6571346137692513,0.013634043932082235,0.14135812449474533,0.005600409631102634,0.5,0.0,0.17391304347826086,0.0,0.09090909090909091,0.05555555555555555,0.0,0.0,0.0,0.0,0.0625,0.0,0.5468926553719852,0.0055861017041388735,0.1111111111111111,0.08695652173913043,0.0,0.5796656842443566,0.022070890662003684,0.012974325361498566
0.2346938775510204,0.1875,0.2272727272727273,0.3489787049139417,0.023454552916685318,0.6156537490915333,0.022992253368111393,0.3498949070331447,0.005663486223645,0.125,0.0,0.30434782608695654,0.0,0.0,0.1111111111111111,0.0,0.0,0.125,0.0,0.0,0.0,0.3489787049139417,0.005663486204331888,0.0,0.30434782608695654,0.0,0.5550941701087969,0.02345455298508223,0.022597006375734512
0.28061224489795916,0.15625,0.09090909090909091,0.3671447196902838,0.0230334259982231,0.7063141633158396,0.0408919890486744,0.12143896523848019,0.005655776796444455,0.0666665,0.0,0.08695652173913043,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.33559322034190003,0.005660305074107491,0.0,0.13043478260869565,0.18181818181818182,0.7464232888869411,0.023564748459824616,0.025787472660170268
0.29081632653061223,0.1875,0.09090909090909091,0.3920034767526468,0.023190574126848294,0.6922461680051715,0.0408919890486744,0.12143896523848019,0.005662604386478455,0.1499998335,0.0,0.08695652173913043,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.33559322034190003,0.005660305074107491,0.0,0.13043478260869565,0.18181818181818182,0.7464232888869411,0.023564748459824616,0.031345022289687385
0.2704081632653061,0.15625,0.09090909090909091,0.3537592351182422,0.022951473838101633,0.7152618758057506,0.0408919890486744,0.16140662894098626,0.005652159808337147,0.0666665,0.0,0.17391304347826086,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.33559322034190003,0.005660305074107491,0.0,0.13043478260869565,0.18181818181818182,0.7464232888869411,0.023564748459824616,0.021164092400624654
0.3061224489795918,0.21875,0.09090909090909091,0.3920034767526468,0.023657973773520462,0.7064931175656379,0.0408919890486744,0.12143896523848019,0.005703835406420673,0.1820511155,0.0,0.08695652173913043,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.33559322034190003,0.005660305074107491,0.0,0.13043478260869565,0.18181818181818182,0.7464232888869411,0.023564748459824616,0.03604279743407055
0.260204081632653,0.15625,0.045454545454545456,0.3537592351182422,0.022951473838101633,0.7152618758057506,0.04023634738823239,0.1568795472918351,0.005652159808337147,0.107143,0.0,0.17391304347826086,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.36045197740426305,0.005653926426775905,0.0,0.13043478260869565,0.18181818181818182,0.7205392001110247,0.023302994275583872,0.021164092400624654
0.19387755102040813,0.03125,0.36363636363636365,0.3575836592816827,0.022917516633236237,0.5802427203967672,0.0029613660361764225,0.3747130153597413,0.005627150897623801,0.0,0.1111111111111111,0.34782608695652173,0.0,0.0,0.05555555555555555,0.0,0.0,0.1875,0.0,0.0,0.0,0.44554541504081313,0.005617228215576224,0.0,0.2608695652173913,0.09090909090909091,0.49884410163140536,0.022917362819842593,0.06268675536991873
0.2551020408163265,0.125,0.18181818181818182,0.3537592351182422,0.022895439965046695,0.6890512868271411,0.02742935529160023,0.19812449474535165,0.00565369054180122,0.09090904550000001,0.0,0.17391304347826086,0.0,0.09090909090909091,0.2222222222222222,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3537592351182422,0.005653690519508674,0.0,0.17391304347826086,0.09090909090909091,0.6890512868271411,0.022895439597312703,0.02757907887174114
0.24999999999999994,0.03125,0.13636363636363635,0.3920034767526468,0.02201603178355336,0.6828382874443507,0.052447718493241265,0.16525464834276477,0.00558268295006807,0.0,0.0,0.08695652173913043,0.0,0.18181818181818182,0.2777777777777778,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.2916123424623348,0.005619075570590382,0.1111111111111111,0.17391304347826086,0.0,0.724085415959067,0.02256387389021461,0.03162066491838905
0.20918367346938774,0.0625,0.045454545454545456,0.37766188613974505,0.02217722360450686,0.5720509983090649,0.016528025077371854,0.1602586903799515,0.005581956150689352,0.1875,0.0,0.2608695652173913,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4044328552838282,0.005677300612547745,0.0,0.08695652173913043,0.18181818181818182,0.6748109110962591,0.022851661549166662,0.03323342139644023
0.38775510204081626,0.09375,0.0,0.06883963494192824,0.02455282153233851,0.9583401810724839,0.021904765593327123,0.16979789814066287,0.005698814294906948,0.0,0.0,0.08695652173913043,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.284919600176314,0.005608213567893954,0.0,0.17391304347826086,0.18181818181818182,0.6524934900826477,0.022871437913274468,0.13570314369954373
0.26530612244897955,0.0625,0.0,0.22755323772470715,0.02314567177264809,0.6928524211779572,0.060305004595314106,0.19469684721099434,0.00562609113636585,0.0,0.0,0.34782608695652173,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3556714471999624,0.005582816772588729,0.0,0.0,0.0,0.77705587389934,0.02200327186373411,0.05670746636574829
0.14285714285714282,0.0625,0.09090909090909091,0.4292916123461912,0.02253713587901153,0.6576203467329893,0.008513266607088529,0.11343573160873079,0.005636203183156027,0.0625,0.0,0.08695652173913043,0.0,0.09090909090909091,0.1111111111111111,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.45415036940855413,0.005582810122068115,0.0,0.08695652173913043,0.0,0.6233341733226692,0.02164484226292486,0.017404912546265545
